Datetime,sentiment_balance_total,sentiment_volume_consumed_total
2017-10-16 00:00:00+00:00,0.09437257,-0.56350344
2017-10-17 00:00:00+00:00,0.84073216,-0.25318208
2017-10-18 00:00:00+00:00,2.6497867,0.2886204
2017-10-19 00:00:00+00:00,3.9366236,0.37893927
2017-10-20 00:00:00+00:00,0.73775196,-0.05881082
2017-10-21 00:00:00+00:00,0.76013094,-0.36469537
2017-10-22 00:00:00+00:00,1.5294106,-0.49433425
2017-10-23 00:00:00+00:00,0.59523004,-0.3595305
2017-10-24 00:00:00+00:00,1.7152599,0.35710403
2017-10-25 00:00:00+00:00,1.5959535,-0.13912772
2017-10-26 00:00:00+00:00,3.219896,1.2244697
2017-10-27 00:00:00+00:00,2.550747,0.38696945
2017-10-28 00:00:00+00:00,3.4581633,2.3836327
2017-10-29 00:00:00+00:00,0.48179168,-0.6295961
2017-10-30 00:00:00+00:00,6.4224806,3.838335
2017-10-31 00:00:00+00:00,6.016784,1.7773849
2017-11-01 00:00:00+00:00,-0.736944,-0.83348894
2017-11-02 00:00:00+00:00,6.428481,2.6151185
2017-11-03 00:00:00+00:00,3.25395,0.36533856
2017-11-04 00:00:00+00:00,0.0,-0.67452306
2017-11-05 00:00:00+00:00,3.9328005,1.1041929
2017-11-06 00:00:00+00:00,2.3034015,0.36243564
2017-11-07 00:00:00+00:00,2.5717516,0.7893835
2017-11-08 00:00:00+00:00,3.2109904,0.7236193
2017-11-09 00:00:00+00:00,0.0,-0.7088167
2017-11-10 00:00:00+00:00,-0.9237777,-1.0975962
2017-11-11 00:00:00+00:00,1.4700396,0.05376253
2017-11-12 00:00:00+00:00,0.82632464,-0.4707801
2017-11-13 00:00:00+00:00,4.2708855,1.6861422
2017-11-14 00:00:00+00:00,0.8288362,-0.57664096
2017-11-15 00:00:00+00:00,0.6916788,-0.5162467
2017-11-16 00:00:00+00:00,1.7412379,-0.3847464
2017-11-17 00:00:00+00:00,3.1953454,1.0827111
2017-11-18 00:00:00+00:00,3.2253263,0.6218956
2017-11-19 00:00:00+00:00,-0.82636666,-1.162331
2017-11-20 00:00:00+00:00,0.07880145,-0.73463345
2017-11-21 00:00:00+00:00,0.73596984,-0.54655784
2017-11-22 00:00:00+00:00,3.0490549,0.961305
2017-11-23 00:00:00+00:00,3.0474346,1.9657977
2017-11-24 00:00:00+00:00,0.0,-0.7797079
2017-11-25 00:00:00+00:00,2.261439,1.5180715
2017-11-26 00:00:00+00:00,7.474473,4.829971
2017-11-27 00:00:00+00:00,2.2965012,0.14171049
2017-11-28 00:00:00+00:00,5.282731,3.1385317
2017-11-29 00:00:00+00:00,0.48942602,-0.45628786
2017-11-30 00:00:00+00:00,2.3447907,0.8511326
2017-12-01 00:00:00+00:00,5.109277,2.322848
2017-12-02 00:00:00+00:00,-1.0855993,-1.2829932
2017-12-03 00:00:00+00:00,2.7103996,0.61372626
2017-12-04 00:00:00+00:00,2.4590797,0.2569346
2017-12-05 00:00:00+00:00,8.483969,4.7695246
2017-12-06 00:00:00+00:00,3.0125518,0.49151453
2017-12-07 00:00:00+00:00,1.7715439,-0.13390994
2017-12-08 00:00:00+00:00,4.65581,0.9399101
2017-12-09 00:00:00+00:00,1.3892345,0.061660882
2017-12-10 00:00:00+00:00,2.2787354,-0.4006319
2017-12-11 00:00:00+00:00,-0.84207916,-1.2099968
2017-12-12 00:00:00+00:00,7.12918,1.4986662
2017-12-13 00:00:00+00:00,9.346653,2.0722208
2017-12-14 00:00:00+00:00,3.2315302,2.8748865
2017-12-15 00:00:00+00:00,0.14316428,-0.7050673
2017-12-16 00:00:00+00:00,3.5124073,0.5358994
2017-12-17 00:00:00+00:00,2.426987,-0.33021805
2017-12-18 00:00:00+00:00,2.462897,-0.40095308
2017-12-19 00:00:00+00:00,0.9211151,-0.55645174
2017-12-20 00:00:00+00:00,3.2583652,0.017720932
2017-12-21 00:00:00+00:00,3.9792147,0.18419866
2017-12-22 00:00:00+00:00,3.5682719,0.6225043
2017-12-23 00:00:00+00:00,1.6711117,-0.37167352
2017-12-24 00:00:00+00:00,5.5188117,1.0401895
2017-12-25 00:00:00+00:00,1.707711,-0.38349873
2017-12-26 00:00:00+00:00,2.5044088,-0.31831977
2017-12-27 00:00:00+00:00,2.51577,-0.3828697
2017-12-28 00:00:00+00:00,2.3527834,-0.34942576
2017-12-29 00:00:00+00:00,1.4513333,-0.16120304
2017-12-30 00:00:00+00:00,0.9480534,-0.5097143
2017-12-31 00:00:00+00:00,0.8644213,-0.5478967
2018-01-01 00:00:00+00:00,4.564867,0.7599629
2018-01-02 00:00:00+00:00,4.1464434,0.07260075
2018-01-03 00:00:00+00:00,6.507108,1.7751833
2018-01-04 00:00:00+00:00,3.9077983,1.515208
2018-01-05 00:00:00+00:00,6.4653716,1.441471
2018-01-06 00:00:00+00:00,8.937876,5.8750205
2018-01-07 00:00:00+00:00,7.888823,5.2000656
2018-01-08 00:00:00+00:00,4.4524007,0.88988334
2018-01-09 00:00:00+00:00,5.7295127,1.7239759
2018-01-10 00:00:00+00:00,6.9725637,1.1435057
2018-01-11 00:00:00+00:00,8.393989,1.5598999
2018-01-12 00:00:00+00:00,-1.3997443,-0.8565761
2018-01-13 00:00:00+00:00,4.0986724,0.34928775
2018-01-14 00:00:00+00:00,3.7814207,0.9923128
2018-01-15 00:00:00+00:00,1.5766107,-0.15721093
2018-01-16 00:00:00+00:00,-1.423363,-1.0266327
2018-01-17 00:00:00+00:00,3.352465,-0.13719134
2018-01-18 00:00:00+00:00,4.3886633,0.0846418
2018-01-19 00:00:00+00:00,2.2652786,-0.49654356
2018-01-20 00:00:00+00:00,6.1195087,0.30633202
2018-01-21 00:00:00+00:00,0.69119805,-0.70491546
2018-01-22 00:00:00+00:00,6.337554,0.5863564
2018-01-23 00:00:00+00:00,1.0778121,-0.5947667
2018-01-24 00:00:00+00:00,6.951463,0.78600776
2018-01-25 00:00:00+00:00,0.92767626,-0.55372065
2018-01-26 00:00:00+00:00,8.923481,1.4320784
2018-01-27 00:00:00+00:00,3.3068824,-0.04483568
2018-01-28 00:00:00+00:00,5.300439,0.31298918
2018-01-29 00:00:00+00:00,3.147851,-0.102505974
2018-01-30 00:00:00+00:00,8.555499,1.1844913
2018-01-31 00:00:00+00:00,8.877821,1.755521
2018-02-01 00:00:00+00:00,1.8311465,-0.47214693
2018-02-02 00:00:00+00:00,3.7146893,-0.5151777
2018-02-03 00:00:00+00:00,3.1519449,-0.22390416
2018-02-04 00:00:00+00:00,3.2462707,-0.29141212
2018-02-05 00:00:00+00:00,2.4397483,-0.5539033
2018-02-06 00:00:00+00:00,2.0871143,-0.5348699
2018-02-07 00:00:00+00:00,3.853767,-0.33845586
2018-02-08 00:00:00+00:00,1.6103312,-0.6499754
2018-02-09 00:00:00+00:00,2.957003,-0.46831843
2018-02-10 00:00:00+00:00,-0.653555,-0.84168905
2018-02-11 00:00:00+00:00,0.72636896,-0.73829913
2018-02-12 00:00:00+00:00,4.080593,0.14102213
2018-02-13 00:00:00+00:00,7.201649,1.0176044
2018-02-14 00:00:00+00:00,2.9721923,1.1174091
2018-02-15 00:00:00+00:00,-0.1612798,-1.0052631
2018-02-16 00:00:00+00:00,2.5659192,-0.19879834
2018-02-17 00:00:00+00:00,7.235485,1.8189245
2018-02-18 00:00:00+00:00,0.049350858,-0.8581833
2018-02-19 00:00:00+00:00,10.244514,1.9422036
2018-02-20 00:00:00+00:00,4.0323668,-0.11033923
2018-02-21 00:00:00+00:00,3.6823497,0.11802319
2018-02-22 00:00:00+00:00,0.9078124,-0.5759446
2018-02-23 00:00:00+00:00,-0.04374671,-0.8957792
2018-02-24 00:00:00+00:00,5.579218,-0.42415953
2018-02-25 00:00:00+00:00,3.4128838,-0.32712096
2018-02-26 00:00:00+00:00,2.286933,-0.41289836
2018-02-27 00:00:00+00:00,4.1718383,-0.31202376
2018-02-28 00:00:00+00:00,6.7111654,1.6872885
2018-03-01 00:00:00+00:00,4.1163144,-0.2688114
2018-03-02 00:00:00+00:00,6.269265,0.45108834
2018-03-03 00:00:00+00:00,4.1580524,-0.5255304
2018-03-04 00:00:00+00:00,4.037744,-0.48049778
2018-03-05 00:00:00+00:00,1.7559102,-0.7166041
2018-03-06 00:00:00+00:00,10.694371,2.428954
2018-03-07 00:00:00+00:00,0.28424495,-0.85749596
2018-03-08 00:00:00+00:00,1.2927511,-0.6630502
2018-03-09 00:00:00+00:00,-1.7219594,-1.3725433
2018-03-10 00:00:00+00:00,3.927819,-0.44706124
2018-03-11 00:00:00+00:00,1.5855691,-0.6320354
2018-03-12 00:00:00+00:00,8.995574,3.521157
2018-03-13 00:00:00+00:00,6.769191,1.825264
2018-03-14 00:00:00+00:00,1.9351475,-0.5748368
2018-03-15 00:00:00+00:00,5.909924,-0.060978588
2018-03-16 00:00:00+00:00,5.78398,0.20443349
2018-03-17 00:00:00+00:00,4.2457795,-0.16022718
2018-03-18 00:00:00+00:00,2.3438807,-0.3510937
2018-03-19 00:00:00+00:00,9.168902,0.70386285
2018-03-20 00:00:00+00:00,6.304949,1.0414872
2018-03-21 00:00:00+00:00,6.1480107,0.74277586
2018-03-22 00:00:00+00:00,4.1079264,-0.30190068
2018-03-23 00:00:00+00:00,5.277739,-0.036082022
2018-03-24 00:00:00+00:00,4.076001,-0.41364476
2018-03-25 00:00:00+00:00,9.539112,0.4756615
2018-03-26 00:00:00+00:00,6.311418,0.12766352
2018-03-27 00:00:00+00:00,4.9988213,-0.024018154
2018-03-28 00:00:00+00:00,5.092947,0.120039046
2018-03-29 00:00:00+00:00,5.6462965,0.6699522
2018-03-30 00:00:00+00:00,3.83231,0.12271414
2018-03-31 00:00:00+00:00,3.9679945,-0.33101
2018-04-01 00:00:00+00:00,0.94945437,-0.8406882
2018-04-02 00:00:00+00:00,4.028368,0.3432545
2018-04-03 00:00:00+00:00,9.461733,3.8576634
2018-04-04 00:00:00+00:00,0.3017171,-0.8394255
2018-04-05 00:00:00+00:00,0.76740295,-0.8277967
2018-04-06 00:00:00+00:00,4.9628897,0.09190798
2018-04-07 00:00:00+00:00,1.56306,-0.6631859
2018-04-08 00:00:00+00:00,0.6807135,-0.84431976
2018-04-09 00:00:00+00:00,4.74008,0.30547225
2018-04-10 00:00:00+00:00,3.8211687,-0.29305828
2018-04-11 00:00:00+00:00,8.401774,0.09309411
2018-04-12 00:00:00+00:00,7.314924,1.2642461
2018-04-13 00:00:00+00:00,4.185545,0.04827877
2018-04-14 00:00:00+00:00,4.0688477,-0.4778455
2018-04-15 00:00:00+00:00,1.0816785,-0.9010645
2018-04-16 00:00:00+00:00,7.0898724,0.40124902
2018-04-17 00:00:00+00:00,0.68544155,-0.7740562
2018-04-18 00:00:00+00:00,6.31251,0.4987737
2018-04-19 00:00:00+00:00,3.2316103,-0.6171564
2018-04-20 00:00:00+00:00,1.6488004,-0.6817617
2018-04-21 00:00:00+00:00,2.2899485,-0.61184543
2018-04-22 00:00:00+00:00,2.4887018,-0.6271239
2018-04-23 00:00:00+00:00,8.833825,0.09575548
2018-04-24 00:00:00+00:00,9.781883,2.7031338
2018-04-25 00:00:00+00:00,-1.6958859,-1.2795358
2018-04-26 00:00:00+00:00,0.8705851,-0.77861434
2018-04-27 00:00:00+00:00,2.4945884,-0.4963075
2018-04-28 00:00:00+00:00,2.2595167,-0.5104827
2018-04-29 00:00:00+00:00,2.7017076,-0.4919345
2018-04-30 00:00:00+00:00,2.5421965,-0.2560993
2018-05-01 00:00:00+00:00,2.2746463,-0.31396753
2018-05-02 00:00:00+00:00,3.2855048,-0.49872553
2018-05-03 00:00:00+00:00,2.1781156,-0.70661813
2018-05-04 00:00:00+00:00,4.389308,0.13292018
2018-05-05 00:00:00+00:00,1.7953864,-0.69967884
2018-05-06 00:00:00+00:00,3.942051,-0.16698039
2018-05-07 00:00:00+00:00,5.6240354,0.75037265
2018-05-08 00:00:00+00:00,4.6102777,0.08492945
2018-05-09 00:00:00+00:00,2.297355,-0.65207016
2018-05-10 00:00:00+00:00,1.3647459,-0.82098025
2018-05-11 00:00:00+00:00,4.0487347,-0.5798234
2018-05-12 00:00:00+00:00,1.593975,-0.7778181
2018-05-13 00:00:00+00:00,1.4620945,-0.8710003
2018-05-14 00:00:00+00:00,-0.770401,-1.0920184
2018-05-15 00:00:00+00:00,7.5728836,0.48242918
2018-05-16 00:00:00+00:00,2.6409056,-0.56236655
2018-05-17 00:00:00+00:00,1.7265761,-0.66877216
2018-05-18 00:00:00+00:00,5.6475215,0.44049022
2018-05-19 00:00:00+00:00,4.72712,-0.34486905
2018-05-20 00:00:00+00:00,6.659763,-0.36098877
2018-05-21 00:00:00+00:00,2.8049111,-0.5578094
2018-05-22 00:00:00+00:00,1.435997,-0.6535587
2018-05-23 00:00:00+00:00,5.409305,-0.29303563
2018-05-24 00:00:00+00:00,11.133783,5.3955135
2018-05-25 00:00:00+00:00,1.7382125,-0.4818746
2018-05-26 00:00:00+00:00,3.1866155,-0.29199067
2018-05-27 00:00:00+00:00,5.401971,-0.0077951527
2018-05-28 00:00:00+00:00,8.985047,0.53635377
2018-05-29 00:00:00+00:00,7.4529614,0.46651903
2018-05-30 00:00:00+00:00,2.6075597,-0.3387831
2018-05-31 00:00:00+00:00,2.4826527,-0.45566487
2018-06-01 00:00:00+00:00,11.361675,0.9488251
2018-06-02 00:00:00+00:00,1.7154489,-0.4893323
2018-06-03 00:00:00+00:00,1.7932713,-0.5770443
2018-06-04 00:00:00+00:00,4.6848702,-0.31465098
2018-06-05 00:00:00+00:00,6.946338,0.76869607
2018-06-06 00:00:00+00:00,3.5305119,-0.19859669
2018-06-07 00:00:00+00:00,3.2741005,-0.3492162
2018-06-08 00:00:00+00:00,2.1868386,-0.25436673
2018-06-09 00:00:00+00:00,0.55242336,-0.6731646
2018-06-10 00:00:00+00:00,-0.80755645,-0.7801447
2018-06-11 00:00:00+00:00,3.2221284,-0.2550688
2018-06-12 00:00:00+00:00,-0.1557827,-0.6713785
2018-06-13 00:00:00+00:00,0.7788748,-0.5897938
2018-06-14 00:00:00+00:00,2.8161473,-0.28825963
2018-06-15 00:00:00+00:00,10.443471,1.5700254
2018-06-16 00:00:00+00:00,1.9822291,-0.4275134
2018-06-17 00:00:00+00:00,3.9891582,-0.30379006
2018-06-18 00:00:00+00:00,3.9708326,-0.17986372
2018-06-19 00:00:00+00:00,1.5265222,-0.402217
2018-06-20 00:00:00+00:00,3.8815408,-0.23335874
2018-06-21 00:00:00+00:00,2.1680007,-0.3703115
2018-06-22 00:00:00+00:00,-1.2130184,-0.75810796
2018-06-23 00:00:00+00:00,-0.28269875,-0.6222782
2018-06-24 00:00:00+00:00,-0.07975125,-0.63064045
2018-06-25 00:00:00+00:00,5.5053124,0.0049172025
2018-06-26 00:00:00+00:00,4.912216,0.21304572
2018-06-27 00:00:00+00:00,0.7360996,-0.5023774
2018-06-28 00:00:00+00:00,3.9051733,0.04024178
2018-06-29 00:00:00+00:00,3.978205,-0.08236761
2018-06-30 00:00:00+00:00,0.8282224,-0.56364906
2018-07-01 00:00:00+00:00,5.7109747,-0.16287224
2018-07-02 00:00:00+00:00,1.5869861,-0.5103588
2018-07-03 00:00:00+00:00,1.6158085,-0.40165263
2018-07-04 00:00:00+00:00,-0.24227244,-0.61722714
2018-07-05 00:00:00+00:00,10.58004,0.3635733
2018-07-06 00:00:00+00:00,6.355776,0.2823965
2018-07-07 00:00:00+00:00,0.85315263,-0.5020947
2018-07-08 00:00:00+00:00,3.100806,-0.22427501
2018-07-09 00:00:00+00:00,0.79990953,-0.49700338
2018-07-10 00:00:00+00:00,1.4845974,-0.43865055
2018-07-11 00:00:00+00:00,0.24600816,-0.54643124
2018-07-12 00:00:00+00:00,1.5568762,-0.48223373
2018-07-13 00:00:00+00:00,5.993149,0.17158526
2018-07-14 00:00:00+00:00,3.3851328,-0.14630868
2018-07-15 00:00:00+00:00,0.84970194,-0.5123936
2018-07-16 00:00:00+00:00,2.3797383,-0.2432408
2018-07-17 00:00:00+00:00,4.1751604,-0.17466259
2018-07-18 00:00:00+00:00,5.35044,0.36027738
2018-07-19 00:00:00+00:00,-0.65437466,-0.61799234
2018-07-20 00:00:00+00:00,1.2614882,-0.43788928
2018-07-21 00:00:00+00:00,8.23989,0.6607242
2018-07-22 00:00:00+00:00,5.5941854,-0.05601482
2018-07-23 00:00:00+00:00,8.503047,-0.3243649
2018-07-24 00:00:00+00:00,4.952107,0.4386813
2018-07-25 00:00:00+00:00,4.6856236,0.56928813
2018-07-26 00:00:00+00:00,0.8391877,-0.6014609
2018-07-27 00:00:00+00:00,2.3184843,-0.18924491
2018-07-28 00:00:00+00:00,2.3955567,-0.4224657
2018-07-29 00:00:00+00:00,2.1544428,-0.15138778
2018-07-30 00:00:00+00:00,2.9745479,-0.23499574
2018-07-31 00:00:00+00:00,19.788206,3.7793067
2018-08-01 00:00:00+00:00,5.7817583,0.87304914
2018-08-02 00:00:00+00:00,2.1131082,0.5785689
2018-08-03 00:00:00+00:00,10.819597,3.4236586
2018-08-04 00:00:00+00:00,0.6730158,-0.6574866
2018-08-05 00:00:00+00:00,3.9283094,-0.32848257
2018-08-06 00:00:00+00:00,4.2830763,-0.0066267336
2018-08-07 00:00:00+00:00,-0.33384103,-0.9141045
2018-08-08 00:00:00+00:00,8.163254,1.7257025
2018-08-09 00:00:00+00:00,5.542138,0.5317823
2018-08-10 00:00:00+00:00,4.0560308,0.23643862
2018-08-11 00:00:00+00:00,1.6329033,-0.6400275
2018-08-12 00:00:00+00:00,1.6428453,-0.5736872
2018-08-13 00:00:00+00:00,4.9185534,0.04710941
2018-08-14 00:00:00+00:00,3.4822297,0.060463157
2018-08-15 00:00:00+00:00,-0.2270813,-1.0551362
2018-08-16 00:00:00+00:00,7.674506,2.2150974
2018-08-17 00:00:00+00:00,2.4565356,0.57452685
2018-08-18 00:00:00+00:00,0.88706225,-0.67968714
2018-08-19 00:00:00+00:00,1.8138238,-0.74083024
2018-08-20 00:00:00+00:00,8.19952,0.91213804
2018-08-21 00:00:00+00:00,7.860817,2.7183275
2018-08-22 00:00:00+00:00,1.5009809,-0.7188334
2018-08-23 00:00:00+00:00,8.617095,0.85539526
2018-08-24 00:00:00+00:00,2.6079211,-0.7334526
2018-08-25 00:00:00+00:00,0.6770667,-0.8410375
2018-08-26 00:00:00+00:00,2.345522,-0.72804296
2018-08-27 00:00:00+00:00,0.74038154,-0.79406023
2018-08-28 00:00:00+00:00,4.245059,0.33897346
2018-08-29 00:00:00+00:00,2.2878847,-0.24569952
2018-08-30 00:00:00+00:00,2.900714,-0.12532902
2018-08-31 00:00:00+00:00,10.484223,3.135315
2018-09-01 00:00:00+00:00,1.831923,-0.41454175
2018-09-02 00:00:00+00:00,0.74583477,-0.7983689
2018-09-03 00:00:00+00:00,0.92963165,-0.67474204
2018-09-04 00:00:00+00:00,1.2228965,-0.5867785
2018-09-05 00:00:00+00:00,8.592066,0.9271223
2018-09-06 00:00:00+00:00,9.792517,2.4992058
2018-09-07 00:00:00+00:00,7.5221815,1.3848587
2018-09-08 00:00:00+00:00,4.5389147,0.12964438
2018-09-09 00:00:00+00:00,4.7442713,-0.43347928
2018-09-10 00:00:00+00:00,1.4517235,-0.8448622
2018-09-11 00:00:00+00:00,3.3533127,-0.33051848
2018-09-12 00:00:00+00:00,3.4214332,-0.13373649
2018-09-13 00:00:00+00:00,7.4261284,0.2557165
2018-09-14 00:00:00+00:00,9.3483925,2.1499147
2018-09-15 00:00:00+00:00,2.0562508,-0.6770517
2018-09-16 00:00:00+00:00,4.0214314,-0.38746852
2018-09-17 00:00:00+00:00,3.7629771,-0.11054924
2018-09-18 00:00:00+00:00,1.6013632,-0.66818106
2018-09-19 00:00:00+00:00,5.7297125,0.8507383
2018-09-20 00:00:00+00:00,2.4819202,-0.7471669
2018-09-21 00:00:00+00:00,5.7870946,0.54957896
2018-09-22 00:00:00+00:00,10.705722,1.4258125
2018-09-23 00:00:00+00:00,7.1436863,0.369907
2018-09-24 00:00:00+00:00,4.540083,0.017641682
2018-09-25 00:00:00+00:00,7.437122,0.40002507
2018-09-26 00:00:00+00:00,7.919523,1.2747755
2018-09-27 00:00:00+00:00,8.000178,0.9902899
2018-09-28 00:00:00+00:00,4.7498016,-0.42077956
2018-09-29 00:00:00+00:00,2.2715409,-0.62268484
2018-09-30 00:00:00+00:00,4.2179995,-0.15429702
2018-10-01 00:00:00+00:00,0.8276782,-0.72084796
2018-10-02 00:00:00+00:00,11.696227,3.061117
2018-10-03 00:00:00+00:00,5.1033635,0.11401749
2018-10-04 00:00:00+00:00,5.0837226,-0.16753519
2018-10-05 00:00:00+00:00,8.452208,1.6939102
2018-10-06 00:00:00+00:00,-0.04922557,-1.0880395
2018-10-07 00:00:00+00:00,3.1846554,-0.45123062
2018-10-08 00:00:00+00:00,5.6967845,0.41988134
2018-10-09 00:00:00+00:00,7.2496786,0.92545265
2018-10-10 00:00:00+00:00,6.341707,0.22016469
2018-10-11 00:00:00+00:00,3.1763675,-0.44781822
2018-10-12 00:00:00+00:00,4.8236575,0.30634683
2018-10-13 00:00:00+00:00,11.214272,0.80795646
2018-10-14 00:00:00+00:00,1.636592,-0.9503177
2018-10-15 00:00:00+00:00,8.669123,0.83111256
2018-10-16 00:00:00+00:00,7.3158503,0.2597767
2018-10-17 00:00:00+00:00,0.6001128,-1.1080157
2018-10-18 00:00:00+00:00,3.1354306,-0.93310136
2018-10-19 00:00:00+00:00,3.3272486,-0.32463625
2018-10-20 00:00:00+00:00,5.70647,-0.21171565
2018-10-21 00:00:00+00:00,3.9159427,-0.9991621
2018-10-22 00:00:00+00:00,1.4746416,-0.9256554
2018-10-23 00:00:00+00:00,14.467595,5.995974
2018-10-24 00:00:00+00:00,6.2422338,1.0480947
2018-10-25 00:00:00+00:00,6.19956,0.32824177
2018-10-26 00:00:00+00:00,3.2086842,-0.53290826
2018-10-27 00:00:00+00:00,2.1625419,-0.55814165
2018-10-28 00:00:00+00:00,2.9447227,-0.3569936
2018-10-29 00:00:00+00:00,4.15646,-0.15834567
2018-10-30 00:00:00+00:00,3.8612714,-0.44284883
2018-10-31 00:00:00+00:00,3.6702278,-0.29967248
2018-11-01 00:00:00+00:00,-0.7045799,-0.90566707
2018-11-02 00:00:00+00:00,5.3363266,-0.24139424
2018-11-03 00:00:00+00:00,1.790254,-0.668528
2018-11-04 00:00:00+00:00,5.7080135,-0.2562617
2018-11-05 00:00:00+00:00,7.451688,0.45567542
2018-11-06 00:00:00+00:00,6.428997,0.3579972
2018-11-07 00:00:00+00:00,7.8253703,0.06802538
2018-11-08 00:00:00+00:00,0.16978627,-0.7992153
2018-11-09 00:00:00+00:00,0.5330069,-0.7606694
2018-11-10 00:00:00+00:00,2.4351344,-0.63287866
2018-11-11 00:00:00+00:00,1.0927085,-0.64570653
2018-11-12 00:00:00+00:00,4.9385877,0.031477768
2018-11-13 00:00:00+00:00,2.1148849,-0.5793688
2018-11-14 00:00:00+00:00,4.763625,-0.252509
2018-11-15 00:00:00+00:00,2.2486112,-0.6724786
2018-11-16 00:00:00+00:00,3.166478,-0.32172903
2018-11-17 00:00:00+00:00,1.7066455,-0.69970965
2018-11-18 00:00:00+00:00,-0.19552094,-0.7915685
2018-11-19 00:00:00+00:00,4.7093534,-0.45168585
2018-11-20 00:00:00+00:00,6.555573,0.28551298
2018-11-21 00:00:00+00:00,-0.9075724,-0.8470733
2018-11-22 00:00:00+00:00,-0.61881334,-0.7615803
2018-11-23 00:00:00+00:00,2.1679945,-0.44969675
2018-11-24 00:00:00+00:00,2.2721677,-0.5532419
2018-11-25 00:00:00+00:00,1.3828864,-0.592265
2018-11-26 00:00:00+00:00,1.3487631,-0.61960185
2018-11-27 00:00:00+00:00,1.1411397,-0.5797915
2018-11-28 00:00:00+00:00,0.8444797,-0.6428397
2018-11-29 00:00:00+00:00,4.0192533,-0.18806374
2018-11-30 00:00:00+00:00,-0.17885768,-0.6596795
2018-12-01 00:00:00+00:00,4.895948,-0.22172555
2018-12-02 00:00:00+00:00,0.0650602,-0.61179906
2018-12-03 00:00:00+00:00,5.43182,-0.16087279
2018-12-04 00:00:00+00:00,3.1794798,-0.24993306
2018-12-05 00:00:00+00:00,5.994675,-0.09808005
2018-12-06 00:00:00+00:00,5.087165,-0.17491221
2018-12-07 00:00:00+00:00,8.683228,0.23740385
2018-12-08 00:00:00+00:00,0.8680874,-0.5393606
2018-12-09 00:00:00+00:00,0.70215464,-0.5068642
2018-12-10 00:00:00+00:00,5.04767,-0.43778592
2018-12-11 00:00:00+00:00,0.83788455,-0.48335892
2018-12-12 00:00:00+00:00,2.2229223,-0.4440442
2018-12-13 00:00:00+00:00,2.1457214,-0.42013362
2018-12-14 00:00:00+00:00,0.15267771,-0.4907288
2018-12-15 00:00:00+00:00,0.23703164,-0.4590791
2018-12-16 00:00:00+00:00,-0.119024456,-0.48735797
2018-12-17 00:00:00+00:00,3.4451888,-0.11349778
2018-12-18 00:00:00+00:00,1.5117913,-0.3728866
2018-12-19 00:00:00+00:00,0.09054613,-0.46778458
2018-12-20 00:00:00+00:00,0.1002202,-0.4643154
2018-12-21 00:00:00+00:00,5.9897227,0.1042463
2018-12-22 00:00:00+00:00,0.05350107,-0.82789415
2018-12-23 00:00:00+00:00,0.8135821,-0.70058095
2018-12-24 00:00:00+00:00,1.6838741,-0.5308446
2018-12-25 00:00:00+00:00,1.7877816,-0.4340731
2018-12-26 00:00:00+00:00,3.9384212,-0.17356849
2018-12-27 00:00:00+00:00,0.7824438,-0.6864717
2018-12-28 00:00:00+00:00,-1.3573942,-1.4356679
2018-12-29 00:00:00+00:00,0.8472931,-0.6937785
2018-12-30 00:00:00+00:00,-0.4829383,-0.94167805
2018-12-31 00:00:00+00:00,-1.4667145,-0.80901635
2019-01-01 00:00:00+00:00,-0.08548385,-0.7359175
2019-01-02 00:00:00+00:00,0.048570752,-0.7119875
2019-01-03 00:00:00+00:00,5.0269775,0.19985509
2019-01-04 00:00:00+00:00,-0.10340488,-0.7225996
2019-01-05 00:00:00+00:00,4.0768013,0.71506345
2019-01-06 00:00:00+00:00,2.5733376,0.116980515
2019-01-07 00:00:00+00:00,1.7527449,-0.57668996
2019-01-08 00:00:00+00:00,2.4117622,-0.059191644
2019-01-09 00:00:00+00:00,3.0130463,0.11267143
2019-01-10 00:00:00+00:00,9.02655,2.509923
2019-01-11 00:00:00+00:00,3.2242675,0.019917883
2019-01-12 00:00:00+00:00,2.3660336,0.15492074
2019-01-13 00:00:00+00:00,3.6468909,0.4990492
2019-01-14 00:00:00+00:00,2.6060104,0.011076724
2019-01-15 00:00:00+00:00,1.2048943,-0.5533198
2019-01-16 00:00:00+00:00,5.635509,2.665827
2019-01-17 00:00:00+00:00,1.7953864,0.00016088766
2019-01-18 00:00:00+00:00,3.9158342,1.5749694
2019-01-19 00:00:00+00:00,3.3251865,0.23706277
2019-01-20 00:00:00+00:00,2.352607,0.037568025
2019-01-21 00:00:00+00:00,5.7033267,3.4548206
2019-01-22 00:00:00+00:00,3.4218924,0.6232151
2019-01-23 00:00:00+00:00,4.2612586,1.5116259
2019-01-24 00:00:00+00:00,3.1322253,0.4481625
2019-01-25 00:00:00+00:00,1.966141,-0.57218176
2019-01-26 00:00:00+00:00,2.273873,-0.121247396
2019-01-27 00:00:00+00:00,3.9939945,0.77033967
2019-01-28 00:00:00+00:00,6.5408506,1.2115747
2019-01-29 00:00:00+00:00,2.4616237,-0.3289242
2019-01-30 00:00:00+00:00,2.7102575,-0.25681728
2019-01-31 00:00:00+00:00,0.8205169,-0.5487746
2019-02-01 00:00:00+00:00,0.81602013,-0.5662627
2019-02-02 00:00:00+00:00,2.4430006,-0.2896495
2019-02-03 00:00:00+00:00,-1.9020035,-1.0864506
